2018-01-06 16:14:23.713955,-1,1.0,23946387.02,23946387.02
2018-01-06 16:24:17.601217,1,1.0,23971072.97,23971072.97
2018-01-06 16:41:37.613049,-1,1.0,24148364.12,24148364.12
2018-01-06 16:49:37.337670,1,1.0,24114157.77,24114157.77
2018-01-06 16:51:50.753115,-1,1.0,24042414.41,24042414.41
2018-01-06 16:54:51.723152,1,1.0,24227842.20,24227842.20
2018-01-06 16:59:30.001752,-1,1.0,23943298.84,23943298.84
2018-01-06 17:00:01.975178,1,1.0,24025070.34,24025070.34
2018-01-06 17:04:55.179544,-1,1.0,24231560.93,24231560.93
2018-01-06 17:08:19.391542,1,1.0,24037815.67,24037815.67
2018-01-06 17:14:09.116268,-1,1.0,24033504.79,24033504.79
2018-01-06 17:23:41.344400,1,1.0,24041056.99,24041056.99
2018-01-06 17:35:33.671639,-1,1.0,23846594.15,23846594.15
2018-01-06 17:39:54.139568,1,1.0,23892941.96,23892941.96
2018-01-06 17:45:01.925385,-1,1.0,23940411.13,23940411.13
2018-01-06 17:58:52.924945,1,1.0,23858666.79,23858666.79
2018-01-06 18:46:44.575542,-1,1.0,23660058.76,23660058.76
2018-01-06 18:47:38.374451,1,1.0,23677490.42,23677490.42
2018-01-06 18:52:50.890931,-1,1.0,23500668.45,23500668.45
2018-01-06 18:57:01.519190,1,1.0,23745563.79,23745563.79
2018-01-06 18:57:25.286987,-1,1.0,23644976.09,23644976.09
2018-01-06 19:11:10.773205,1,1.0,23374075.98,23374075.98
2018-01-06 19:20:44.100053,-1,1.0,23726893.85,23726893.85
2018-01-06 19:37:04.150713,1,1.0,24072960.06,24072960.06
2018-01-06 19:38:30.239880,-1,1.0,23940341.79,23940341.79
2018-01-06 19:40:57.452599,1,1.0,24209360.41,24209360.41
2018-01-06 19:44:04.255065,-1,1.0,24190302.35,24190302.35
2018-01-06 19:45:40.617304,1,1.0,23924160.12,23924160.12
2018-01-06 19:46:00.014894,-1,1.0,23983027.64,23983027.64
2018-01-06 19:51:20.179414,1,1.0,24148419.91,24148419.91
2018-01-06 20:01:39.307338,-1,1.0,24067412.59,24067412.59
2018-01-06 20:03:33.072806,1,1.0,23894890.50,23894890.50
2018-01-06 20:04:05.492411,-1,1.0,23870066.98,23870066.98
2018-01-06 20:08:41.564465,1,1.0,23995582.73,23995582.73
2018-01-06 20:10:38.665903,-1,1.0,23962055.85,23962055.85
2018-01-06 20:28:02.592284,1,1.0,24017743.78,24017743.78
2018-01-06 21:00:57.033101,-1,1.0,23993018.59,23993018.59
2018-01-06 21:37:10.105628,1,1.0,24186833.14,24186833.14
2018-01-06 21:40:12.324678,-1,1.0,24045669.18,24045669.18
2018-01-06 21:58:01.929069,1,1.0,23994140.65,23994140.65
2018-01-06 22:09:18.243693,-1,1.0,23924730.36,23924730.36
2018-01-06 22:12:42.643502,1,1.0,23980488.21,23980488.21
2018-01-06 22:34:35.879490,-1,1.0,23665433.39,23665433.39
2018-01-06 22:36:29.789568,1,1.0,23696953.04,23696953.04
2018-01-06 22:39:09.820190,-1,1.0,23509503.94,23509503.94
2018-01-06 22:41:16.019236,1,1.0,23578050.60,23578050.60
2018-01-06 22:46:52.936139,-1,1.0,23645222.98,23645222.98
2018-01-06 23:22:16.763028,1,1.0,23921139.36,23921139.36
2018-01-06 23:35:29.080760,-1,1.0,24299060.43,24299060.43
2018-01-06 23:37:04.429087,1,1.0,24153490.78,24153490.78
2018-01-06 23:39:08.793518,-1,1.0,24044176.46,24044176.46
2018-01-06 23:40:42.307589,1,1.0,24202728.44,24202728.44
2018-01-06 23:43:46.043099,-1,1.0,24057808.60,24057808.60
2018-01-06 23:52:30.499580,1,1.0,24083049.97,24083049.97
2018-01-06 23:53:51.184291,-1,1.0,24058933.97,24058933.97
2018-01-07 00:11:44.299667,1,1.0,23918903.39,23918903.39
2018-01-07 00:16:54.434740,-1,1.0,24316520.48,24316520.48
2018-01-07 00:19:54.143238,1,1.0,24591169.96,24591169.96
2018-01-07 00:20:24.400140,-1,1.0,24522482.71,24522482.71
